Date,Open,High,Low,Close
2015-05-20,8392.6504,8440.3496,8391.4502,8423.25
2015-05-21,8434.5,8446.3496,8382.5,8421
2015-05-22,8432.5,8489.5498,8420.5996,8458.9502
2015-05-25,8438.1504,8441.9502,8364.1504,8370.25
2015-05-26,8377.0996,8378.9004,8320.0498,8339.3496
2015-05-27,8302.75,8342.8496,8277.9502,8334.5996
2015-05-28,8345.7002,8364.5,8270.1504,8319
2015-05-29,8327.0996,8443.9004,8305.7002,8433.6504
2015-06-01,8417.25,8467.1504,8405.4004,8433.4004
2015-06-02,8442.7998,8445.3496,8226.0498,8236.4502
2015-06-03,8232.4502,8236.7002,8094.1499,8135.1001
2015-06-04,8155.1499,8160.0498,8056.75,8130.6499
2015-06-05,8119.1499,8191,8100.1499,8114.7002
2015-06-08,8124.3501,8131,8030.5498,8044.1499
2015-06-09,8026.5,8057.1499,8005.1499,8022.3999
2015-06-10,8024.1499,8152.25,8023.7998,8124.4502
2015-06-11,8157.2998,8163.0498,7958.25,7965.3501
2015-06-12,7959.8501,7995.6001,7940.2998,7982.8999
2015-06-15,7986.6001,8057.7002,7944.8501,8013.8999
2015-06-16,8004.2002,8061.8501,7952.3501,8047.2998
2015-06-17,8084.2002,8136.8501,8048.9502,8091.5498
2015-06-18,8113.7002,8186.8999,8101.7998,8174.6001
2015-06-19,8201.1504,8250.7998,8195.6504,8224.9502
2015-06-22,8259.2998,8369.4502,8257.4004,8353.0996
2015-06-23,8377.4502,8398.4502,8334.9502,8381.5498
2015-06-24,8399.4004,8421.3496,8338.9004,8360.8496
2015-06-25,8336.25,8423.1504,8329.5,8398
2015-06-26,8393.9502,8408.5498,8339.7002,8381.0996
2015-06-29,8247.0498,8329.4502,8195.6504,8318.4004
2015-06-30,8316.3496,8378,8298.9502,8368.5
2015-07-01,8376.25,8481.5996,8370.1504,8453.0498
2015-07-02,8471.9502,8479.25,8433.2002,8444.9004
2015-07-03,8440.0996,8497.75,8424.1504,8484.9004
2015-07-06,8386.1504,8533.1504,8386.1504,8522.1504
2015-07-07,8525.5,8561.3496,8483.8496,8510.7998
2015-07-08,8439.2002,8457.5,8341.4004,8363.0498
2015-07-09,8364.8496,8400.2998,8323,8328.5498
2015-07-10,8365.7002,8377.0996,8315.4004,8360.5498
2015-07-13,8397.25,8471.6504,8355.4004,8459.6504
2015-07-14,8470.5996,8480.25,8424.0996,8454.0996
2015-07-15,8463.4004,8531.4004,8462.9502,8523.7998
2015-07-16,8546.1504,8616.0996,8542.9004,8608.0498
2015-07-17,8623.6504,8642.9502,8593.1504,8609.8496
2015-07-20,8623.9004,8624.0996,8559,8603.4502
2015-07-21,8601.5,8646.75,8517.9004,8529.4502
2015-07-22,8512.25,8643.9004,8498.6504,8633.5
2015-07-23,8643.9502,8654.75,8573.7998,8589.7998
2015-07-24,8588.1504,8589.1504,8513.5,8521.5498
2015-07-27,8492.0996,8492.2002,8351.5498,8361
2015-07-28,8371.0996,8397.4004,8321.75,8337
2015-07-29,8365.5996,8381.5,8338.4502,8375.0498
2015-07-30,8417,8458.9004,8408.2998,8421.7998
2015-07-31,8456.0996,8548.9502,8448,8532.8496
2015-08-03,8510.6504,8563.9502,8508.0996,8543.0498
2015-08-04,8564.0996,8565.1504,8448.25,8516.9004
2015-08-05,8547.4502,8591.8496,8545.8496,8567.9502
2015-08-06,8585.7998,8606.2998,8551.5,8588.6504
2015-08-07,8580.7998,8595.9502,8552.7002,8564.5996
2015-08-10,8577,8621.5498,8497.7998,8525.5996
2015-08-11,8548.4502,8556.25,8441.2998,8462.3496
2015-08-12,8445.7002,8446.9502,8337.9502,8349.4502
2015-08-13,8384.4502,8429.5,8339.75,8355.8496
2015-08-14,8402.3496,8530.0996,8381.2002,8518.5498
2015-08-17,8530.5,8530.5996,8428.0498,8477.2998
2015-08-18,8505.8496,8525.75,8433.5996,8466.5498
2015-08-19,8468.0498,8520.4502,8425.9502,8495.1504
2015-08-20,8471.0498,8501.3496,8359.75,8372.75
2015-08-21,8305.4004,8322.2002,8225.0498,8299.9502
2015-08-24,8055.9502,8060.0498,7769.3999,7809
2015-08-25,7895.3999,7925.3999,7667.25,7880.7002
2015-08-26,7865.25,7930.0498,7777.1001,7791.8501
2015-08-27,7921.6001,7963.6001,7862.2998,7948.9502
2015-08-28,8053.7002,8091.7998,7961.6499,8001.9502
2015-08-31,8009.25,8043.6001,7947.9502,7971.2998
2015-09-01,7907.9502,7929.1001,7746.5,7785.8501
2015-09-02,7856.6499,7862.5498,7699.25,7717
2015-09-03,7774.4502,7845.6001,7754.0498,7823
2015-09-04,7803.3999,7804.8999,7626.8501,7655.0498
2015-09-07,7685.8501,7705.0498,7545.8999,7558.7998
2015-09-08,7587.7002,7720.8999,7539.5,7688.25
2015-09-09,7805.8501,7846.0498,7764.5498,7818.6001
2015-09-10,7729.0498,7819.8501,7678.5,7788.1001
2015-09-11,7833.7998,7864.8501,7759.8999,7789.2998
2015-09-14,7811.1001,7879.9502,7761.8501,7872.25
2015-09-15,7867.3501,7880,7799.75,7829.1001
2015-09-16,7886.8501,7913.8999,7853.2998,7899.1499
2015-09-18,7967.4502,8055,7955.8501,7981.8999
2015-09-21,7911.5,7987.8999,7908.3501,7977.1001
2015-09-22,8014.7998,8021.6001,7787.75,7812
2015-09-23,7737.3501,7882.8999,7723.25,7845.9502
2015-09-24,7838.3999,7894.5,7804.1001,7868.5
2015-09-28,7892.7998,7893.9502,7787.9502,7795.7002
2015-09-29,7725.7002,7926.5498,7691.2002,7843.2998
2015-09-30,7924.25,7957.7002,7874.5,7948.8999
2015-10-01,7992.0498,8008.25,7930.6499,7950.8999
2015-10-05,8005.1001,8128.8999,8005.1001,8119.2998
2015-10-06,8180.4502,8180.9502,8096.5,8152.8999
2015-10-07,8146.2002,8188.8999,8132.8999,8177.3999
2015-10-08,8196.75,8196.75,8105.8501,8129.3501
2015-10-09,8186.3501,8232.2002,8139.6499,8189.7002
2015-10-12,8231.5,8244.5,8128.2002,8143.6001
2015-10-13,8121.9502,8150.25,8088.6001,8131.7002
2015-10-14,8102.3999,8139.2998,8096.3501,8107.8999
2015-10-15,8134.3501,8190.5498,8129.7998,8179.5
2015-10-16,8193.6504,8246.4004,8147.6499,8238.1504
2015-10-19,8262.5498,8283.0498,8239.2002,8275.0498
2015-10-20,8280.2998,8294.0498,8229.2002,8261.6504
2015-10-21,8258.3496,8294.4004,8217.1504,8251.7002
2015-10-23,8308.25,8328.0996,8280.75,8295.4502
2015-10-26,8333.6504,8336.2998,8252.0498,8260.5498
2015-10-27,8230.3496,8241.9502,8217.0498,8232.9004
2015-10-28,8188.8999,8209.0996,8131.7998,8171.2002
2015-10-29,8175.4502,8179.6001,8098,8111.75
2015-10-30,8123.5498,8146.1001,8044.3999,8065.7998
2015-11-02,8054.5498,8060.7002,7995.6001,8050.7998
2015-11-03,8086.3501,8100.3501,8031.75,8060.7002
2015-11-04,8104.8999,8116.1001,8027.2998,8040.2002
2015-11-05,8030.3501,8031.2002,7944.1001,7955.4502
2015-11-06,7956.5498,8002.6499,7926.1499,7954.2998
2015-11-09,7788.25,7937.75,7771.7002,7915.2002
2015-11-10,7877.6001,7885.1001,7772.8501,7783.3501
2015-11-11,7838.7998,7847.9502,7819.1001,7825
2015-11-13,7762.4502,7775.1001,7730.8999,7762.25
2015-11-16,7732.9502,7838.8501,7714.1499,7806.6001
2015-11-17,7848.75,7860.4502,7793,7837.5498
2015-11-18,7823.1499,7843.3999,7725.0498,7731.7998
2015-11-19,7788.5,7854.8999,7765.4502,7842.75
2015-11-20,7841.8999,7906.9502,7817.7998,7856.5498
2015-11-23,7869.5,7877.5,7825.2002,7849.25
2015-11-24,7837,7870.3501,7812.6499,7831.6001
2015-11-26,7837.1499,7897.1001,7832,7883.7998
2015-11-27,7910.6001,7959.2998,7879.4502,7942.7002
2015-11-30,7936.25,7966,7922.7998,7935.25
2015-12-01,7958.1499,7972.1499,7934.1499,7954.8999
2015-12-02,7976.7002,7979.2998,7910.7998,7931.3501
2015-12-03,7902.2998,7912.2998,7853.2998,7864.1499
2015-12-04,7817.6001,7821.3999,7775.7002,7781.8999
2015-12-07,7816.5498,7825.3999,7746.0498,7765.3999
2015-12-08,7738.5,7771.25,7685.4502,7701.7002
2015-12-09,7695.5,7702.8501,7606.8999,7612.5
2015-12-10,7643.2998,7691.9502,7610,7683.2998
2015-12-11,7699.6001,7703.0498,7575.2998,7610.4502
2015-12-14,7558.2002,7663.9502,7551.0498,7650.0498
2015-12-15,7659.1499,7705,7625.1001,7700.8999
2015-12-16,7725.25,7776.6001,7715.75,7750.8999
2015-12-17,7783.0498,7852.8999,7737.5498,7844.3501
2015-12-18,7828.8999,7836.1499,7753.3501,7761.9502
2015-12-21,7745.6499,7840.75,7733.4502,7834.4502
2015-12-22,7829.3999,7846.2998,7776.8501,7786.1001
2015-12-23,7830.4502,7871.4502,7826.1001,7865.9502
2015-12-24,7888.75,7888.75,7835.5,7861.0498
2015-12-28,7863.2002,7937.2002,7863,7925.1499
2015-12-29,7929.2002,7942.1499,7902.75,7928.9502
2015-12-30,7938.6001,7944.75,7889.8501,7896.25
2015-12-31,7897.7998,7955.5498,7891.1499,7946.3501
2016-01-01,7938.4502,7972.5498,7909.7998,7963.2002
2016-01-04,7924.5498,7937.5498,7781.1001,7791.2998
2016-01-05,7828.3999,7831.2002,7763.25,7784.6499
2016-01-06,7788.0498,7800.9502,7721.2002,7741
2016-01-07,7673.3501,7674.9502,7556.6001,7568.2998
2016-01-08,7611.6499,7634.1001,7581.0498,7601.3501
2016-01-11,7527.4502,7605.1001,7494.3501,7563.8501
2016-01-12,7587.2002,7588.2998,7487.7998,7510.2998
2016-01-13,7557.8999,7590.9502,7425.7998,7562.3999
2016-01-14,7467.3999,7604.7998,7443.7998,7536.7998
2016-01-15,7561.6499,7566.5,7427.2998,7437.7998
2016-01-18,7420.3501,7463.6499,7336.3999,7351
2016-01-19,7381.7998,7462.75,7364.1499,7435.1001
2016-01-20,7357,7470.8999,7241.5,7309.2998
2016-01-21,7376.6499,7398.7002,7250,7276.7998
2016-01-22,7355.7002,7433.3999,7327.6001,7422.4502
2016-01-25,7468.75,7487.1499,7421.2002,7436.1499
2016-01-27,7469.6001,7477.8999,7419.7002,7437.75
2016-01-28,7426.5,7468.8501,7409.6001,7424.6499
2016-01-29,7413.3501,7575.6499,7402.7998,7563.5498
2016-02-01,7589.5,7600.4502,7541.25,7555.9502
2016-02-02,7566.6499,7576.2998,7428.0498,7455.5498
2016-02-03,7392.4502,7419.3999,7350.2998,7361.7998
2016-02-04,7411.4502,7457.0498,7365.9502,7404
2016-02-05,7418.25,7503.1499,7406.6499,7489.1001
2016-02-08,7489.7002,7512.5498,7363.2002,7387.25
2016-02-09,7303.9502,7323.4502,7275.1499,7298.2002
2016-02-10,7264.2998,7271.8501,7177.75,7215.7002
2016-02-11,7203.6001,7208.6499,6959.9502,6976.3501
2016-02-12,7023.6499,7034.7998,6869,6980.9502
2016-02-15,7057.3501,7182.7998,7056.7998,7162.9502
2016-02-16,7201.25,7204.6499,7037.7002,7048.25
2016-02-17,7058.8501,7123.7002,6960.6499,7108.4502
2016-02-18,7177.3999,7215.1001,7127.8501,7191.75
2016-02-19,7170.5498,7226.8501,7145.9502,7210.75
2016-02-22,7208.8501,7252.3999,7200.7002,7234.5498
2016-02-23,7240.2998,7241.7002,7090.7002,7109.5498
2016-02-24,7075,7090.7998,7009.75,7018.7002
2016-02-25,7029.8501,7034.2002,6961.3999,6970.6001
2016-02-26,7039.2998,7052.8999,6985.1001,7029.75
2016-02-29,7050.4502,7094.6001,6825.7998,6987.0498
2016-03-01,7038.25,7235.5,7035.1001,7222.2998
2016-03-02,7321.7002,7380.3501,7308.1499,7368.8501
2016-03-03,7429.5498,7483.9502,7406.0498,7475.6001
2016-03-04,7505.3999,7505.8999,7444.1001,7485.3501
2016-03-08,7486.3999,7527.1499,7442.1499,7485.2998
2016-03-09,7436.1001,7539,7424.2998,7531.7998
2016-03-10,7545.3501,7547.1001,7447.3999,7486.1499
2016-03-11,7484.8501,7543.9502,7460.6001,7510.2002
2016-03-14,7542.6001,7583.7002,7515.0498,7538.75
2016-03-15,7535.8501,7545.2002,7452.7998,7460.6001
2016-03-16,7457.0498,7508,7405.1499,7498.75
2016-03-17,7557.3999,7585.2998,7479.3999,7512.5498
2016-03-18,7534.6499,7613.6001,7517.8999,7604.3501
2016-03-21,7619.2002,7713.5498,7617.7002,7704.25
2016-03-22,7695.5498,7728.2002,7643.7998,7714.8999
2016-03-23,7717.4502,7726.8501,7670.6001,7716.5
2016-03-28,7741,7749.3999,7587.7002,7615.1001
2016-03-29,7606.5498,7652.8999,7582.25,7597
2016-03-30,7651.1001,7741.9502,7643.4502,7735.2002
2016-03-31,7727.6499,7777.6001,7702,7738.3999
2016-04-01,7718.0498,7740.1499,7666.1001,7713.0498
2016-04-04,7733.1499,7764.4502,7704.3999,7758.7998
2016-04-05,7736.2998,7736.2998,7588.6499,7603.2002
2016-04-06,7636.0498,7638.6499,7591.75,7614.3501
2016-04-07,7630.3999,7630.75,7535.8501,7546.4502
2016-04-08,7542.3501,7569.3501,7526.7002,7555.2002
2016-04-11,7577.7998,7678.7998,7516.8501,7671.3999
2016-04-12,7669.25,7717.3999,7663.3501,7708.9502
2016-04-13,7777.1499,7864.7998,7772.2002,7850.4502
2016-04-18,7908.1499,7920.6001,7842.75,7914.7002
2016-04-20,7950.0498,7950.3999,7877.5498,7914.75
2016-04-21,7953.6499,7978.4502,7884.1001,7912.0498
2016-04-22,7891.7998,7923.3501,7873.3501,7899.2998
2016-04-25,7894.7998,7911,7827,7855.0498
2016-04-26,7828.1499,7974.5,7822.5498,7962.6499
2016-04-27,7942,7991,7940.5498,7979.8999
2016-04-28,7967.3999,7992,7834.4502,7847.25
2016-04-29,7844.25,7889.0498,7788.7002,7849.7998
2016-05-02,7822.7002,7829.7998,7777.2998,7805.8999
2016-05-03,7824.7998,7890.25,7735.1499,7747
2016-05-04,7724.1499,7749,7697.25,7706.5498
2016-05-05,7731,7777.5498,7706.8501,7735.5
2016-05-06,7717.6499,7738.8999,7678.3501,7733.4502
2016-05-09,7755.25,7873.6499,7753.5498,7866.0498
2016-05-10,7873.5498,7896.8999,7837.7002,7887.7998
2016-05-11,7804.6499,7893.1001,7780.8999,7848.8501
2016-05-12,7871.4502,7916.0498,7849.6499,7900.3999
2016-05-13,7881,7881,7784.2002,7814.8999
2016-05-16,7831.2002,7873.8999,7772.1499,7860.75
2016-05-17,7896.8501,7940.1001,7879.7002,7890.75
2016-05-18,7846.75,7882.0498,7810.75,7870.1499
2016-05-19,7875.5,7876.2002,7766.7998,7783.3999
2016-05-20,7792.2002,7812.3999,7735.75,7749.7002
2016-05-23,7813.9502,7820.6001,7722.2002,7731.0498
2016-05-24,7738.0498,7761.5498,7715.7998,7748.8501
2016-05-25,7811.7998,7941.2002,7809.2998,7934.8999
2016-05-26,7974.4502,8083,7948.5,8069.6499
2016-05-27,8081.9502,8164.2002,8077.0498,8156.6499
2016-05-30,8166.5,8200,8150.7998,8178.5
2016-05-31,8209.8496,8213.5996,8134.2998,8160.1001
2016-06-01,8179.2002,8215.3496,8171.0498,8179.9502
2016-06-02,8156.8999,8229.5,8154.75,8218.9502
2016-06-03,8246.2002,8262,8209.8496,8220.7998
2016-06-06,8228.75,8234.7002,8186.0498,8201.0498
2016-06-07,8235.5498,8294.9502,8216.4004,8266.4502
2016-06-08,8285.5,8288.9004,8252.0498,8273.0498
2016-06-09,8273.3496,8273.3496,8184.6001,8203.5996
2016-06-10,8180.25,8265.5996,8162.8501,8170.0498
2016-06-13,8102.25,8125.25,8063.8999,8110.6001
2016-06-14,8134.3999,8134.9502,8069.5,8108.8501
2016-06-15,8139.3999,8213.2002,8123.1499,8206.5996
2016-06-16,8180.6499,8180.6499,8074.4502,8140.75
2016-06-17,8176.6499,8195.25,8135.7998,8170.2002
2016-06-20,8115.75,8244.1504,8107.3501,8238.5
2016-06-21,8255.4004,8257.25,8202.1504,8219.9004
2016-06-22,8213.6504,8238.3496,8153.25,8203.7002
2016-06-23,8201.1504,8285.5996,8188.2998,8270.4502
2016-06-24,8029.1001,8100.7002,7927.0498,8088.6001
2016-06-27,8039.3501,8120.6499,8039.3501,8094.7002
2016-06-28,8096.0498,8146.3501,8086.8501,8127.8501
2016-06-29,8173.1001,8212.4004,8157.6499,8204
2016-06-30,8260.25,8308.1504,8242.0996,8287.75
2016-07-01,8313.0498,8356.75,8308.6504,8328.3496
2016-07-04,8376.75,8398.4502,8364.7002,8370.7002
2016-07-05,8379.2998,8381.4502,8319.9502,8335.9502
2016-07-07,8342,8361.9502,8317.7002,8337.9004
2016-07-08,8350,8353.2998,8287.5498,8323.2002
2016-07-11,8413.3496,8475.25,8407.0498,8467.9004
2016-07-12,8502.5996,8526.5996,8479.2002,8521.0498
2016-07-13,8540.4502,8550.25,8493.5498,8519.5
2016-07-14,8515.75,8571.4004,8500.7002,8565
2016-07-15,8565.4502,8594.7998,8510.0498,8541.4004
2016-07-18,8564.0498,8587.0996,8494.3496,8508.7002
2016-07-19,8514.2998,8540.0498,8476.7002,8528.5498
2016-07-20,8515.4502,8569.9004,8512.5498,8565.8496
2016-07-21,8582.7002,8585.25,8503.4502,8510.0996
2016-07-22,8519.6504,8548.9502,8489.7998,8541.2002
2016-07-25,8519.9502,8641.1504,8517.2002,8635.6504
2016-07-26,8633.75,8644.9004,8577.1504,8590.6504
2016-07-27,8599.4004,8665,8572.0498,8615.7998
2016-07-28,8636.9502,8674.7002,8625.25,8666.2998
2016-07-29,8668.2998,8670.3496,8631.1504,8638.5
2016-08-01,8654.2998,8711.2998,8590.5,8636.5498
2016-08-02,8647.4502,8687.2002,8611.4004,8622.9004
2016-08-03,8635.2002,8635.4502,8529.5996,8544.8496
2016-08-04,8599.9502,8601.4004,8518.1504,8551.0996
2016-08-05,8600.2002,8689.4004,8590.1504,8683.1504
2016-08-08,8712.8496,8723.5,8697.5996,8711.3496
2016-08-09,8727.7998,8728.3496,8638.2002,8678.25
2016-08-10,8686.7002,8690.0996,8564.5996,8575.2998
2016-08-11,8572.7998,8601.1504,8540.0498,8592.1504
2016-08-12,8605.4502,8684.2998,8604.4502,8672.1504
2016-08-16,8670.25,8682.3496,8600.4502,8642.5498
2016-08-17,8639.7998,8667.0996,8603.5996,8624.0498
2016-08-18,8648.8496,8690.7002,8645.0498,8673.25
2016-08-19,8694.2998,8696.5996,8647.0996,8666.9004
2016-08-22,8667,8684.8496,8614,8629.1504
2016-08-23,8628.3496,8642.1504,8580,8632.5996
2016-08-24,8648.5,8661.0498,8620.9004,8650.2998
2016-08-25,8668.8496,8683.0498,8583.6504,8592.2002
2016-08-26,8614.3496,8622.9502,8547.5498,8572.5498
2016-08-29,8583.75,8622,8543.75,8607.4502
2016-08-30,8646.75,8750.5996,8642.25,8744.3496
2016-08-31,8754.0498,8819.2002,8754.0498,8786.2002
2016-09-01,8793.5996,8813.25,8759.9502,8774.6504
2016-09-02,8796.3496,8824.0996,8768.2002,8809.6504
2016-09-06,8852.7002,8950.8496,8848.4502,8943
2016-09-07,8968.7002,8968.7002,8913.3496,8917.9502
2016-09-08,8915.5,8960.3496,8896,8952.5
2016-09-09,8934.2998,8939.1504,8858.7002,8866.7002
2016-09-12,8732.9502,8746.9502,8699.4004,8715.5996
2016-09-14,8710.6504,8739.8496,8688.9004,8726.5996
2016-09-15,8743.8496,8751.9502,8704.3496,8742.5498
2016-09-16,8780.8496,8847.6504,8750.5,8779.8496
2016-09-19,8788.4502,8824.2998,8774.2002,8808.4004
2016-09-20,8816.0996,8816.4502,8759.2998,8775.9004
2016-09-21,8790.2998,8826.8496,8757.2998,8777.1504
2016-09-22,8873.3496,8893.3496,8837.7998,8867.4502
2016-09-23,8880.75,8885.2002,8820.2998,8831.5498
2016-09-26,8807.9004,8809.5498,8715.0996,8723.0498
2016-09-27,8748.9004,8768.5,8690.5,8706.4004
2016-09-28,8711.2002,8767.0498,8703.1504,8745.1504
2016-09-29,8792.7002,8800.6504,8558.25,8591.25
2016-09-30,8581.5,8637.1504,8555.2002,8611.1504
2016-10-03,8666.1504,8745.2002,8635,8738.0996
2016-10-04,8770,8783.6504,8736.0996,8769.1504
2016-10-05,8806.3496,8806.9502,8731.4004,8743.9502
2016-10-06,8768.7002,8781.1504,8684.6504,8709.5498
2016-10-07,8721.7002,8723.7002,8663.7998,8697.5996
2016-10-10,8735.3496,8745.7998,8703.9502,8708.7998
2016-10-13,8671.5,8681.5498,8541.3496,8573.3496
2016-10-14,8594,8604.4502,8549.7998,8583.4004
2016-10-17,8612.9502,8615.4004,8506.1504,8520.4004
2016-10-18,8556.0498,8685.0996,8555.9004,8677.9004
2016-10-19,8697.5,8698.75,8636.7002,8659.0996
2016-10-20,8693.3496,8727,8678.2998,8699.4004
2016-10-21,8708.5996,8709.0996,8652.0498,8693.0498
2016-10-24,8709.8496,8736.9502,8684.1504,8708.9502
2016-10-25,8721.7002,8722.6504,8663.4502,8691.2998
2016-10-26,8657.2998,8657.2998,8596.5996,8615.25
2016-10-27,8607.0996,8624.8496,8550.25,8615.25
2016-10-28,8625,8653.75,8581.75,8638
2016-11-01,8653.1504,8669.5996,8614.5,8626.25
2016-11-02,8542.7998,8549.5,8504.8496,8514
2016-11-03,8499.8496,8537.6504,8476.1504,8484.9502
2016-11-04,8503.5996,8504,8400.25,8433.75
2016-11-07,8535.75,8535.8496,8481.4502,8497.0498
2016-11-08,8540,8559.4004,8480.0996,8543.5498
2016-11-09,8067.5,8476.2002,8002.25,8432
2016-11-10,8555.5996,8598.4502,8510.7002,8525.75
2016-11-11,8456.6504,8460.5996,8284.9502,8296.2998
2016-11-15,8284.8496,8288.5498,8093.2002,8108.4502
2016-11-16,8205.6504,8210.0498,8089.3999,8111.6001
2016-11-17,8105.1001,8151.25,8060.2998,8079.9502
2016-11-18,8097.5498,8128.9502,8048.2998,8074.1001
2016-11-21,8102.1001,8102.4502,7916.3999,7929.1001
2016-11-22,7989.1499,8019.0498,7938.1499,8002.2998
2016-11-23,8051.2002,8055.2002,7973.1001,8033.2998
2016-11-24,8011.7998,8024.8501,7952.5498,7965.5
2016-11-25,8007.9502,8122.25,7976.75,8114.2998
2016-11-28,8080.6499,8146.5,8066.5,8126.8999
2016-11-29,8131.5498,8197.3496,8128.7002,8142.1499
2016-11-30,8172.1499,8234.25,8139.25,8224.5
2016-12-01,8244,8250.7998,8185.0498,8192.9004
2016-12-02,8153.5498,8159.2998,8070.0498,8086.7998
2016-12-05,8088.75,8141.8999,8056.8501,8128.75
2016-12-06,8153.1499,8178.7002,8130.8501,8143.1499
2016-12-07,8168.3999,8190.4502,8077.5,8102.0498
2016-12-08,8152.1001,8256.25,8151.75,8246.8496
2016-12-09,8271.7002,8274.9502,8241.9502,8261.75
2016-12-12,8230.6504,8230.6504,8154.4502,8170.7998
2016-12-13,8196.1504,8228.8496,8155.7998,8221.7998
2016-12-14,8229.3496,8229.4004,8165.1001,8182.4502
2016-12-15,8128.3999,8225.9004,8121.9502,8153.6001
2016-12-16,8178.2002,8178.7002,8127.4502,8139.4502
2016-12-19,8126,8132.5,8094.8501,8104.3501
2016-12-20,8110.6001,8124.1001,8062.75,8082.3999
2016-12-21,8105.8501,8112.5498,8053.25,8061.2998
2016-12-22,8043.8501,8046.4502,7964.9502,7979.1001
2016-12-23,7972.5,8022.6001,7942.0498,7985.75
2016-12-26,7965.1001,7970.0498,7893.7998,7908.25
2016-12-27,7915.0498,8044.6499,7903.7002,8032.8501
2016-12-28,8047.5498,8100.5498,8028.3999,8034.8501
2016-12-29,8030.6001,8111.1001,8020.7998,8103.6001
2016-12-30,8119.6499,8197,8114.75,8185.7998
2017-01-02,8210.0996,8212,8133.7998,8179.5
2017-01-03,8196.0498,8219.0996,8148.6001,8192.25
2017-01-04,8202.6504,8218.5,8180.8999,8190.5
2017-01-05,8226.6504,8282.6504,8223.7002,8273.7998
2017-01-06,8281.8496,8306.8496,8233.25,8243.7998
2017-01-09,8259.3496,8263,8227.75,8236.0498
2017-01-10,8262.7002,8293.7998,8261,8288.5996
2017-01-11,8327.7998,8389,8322.25,8380.6504
2017-01-12,8391.0498,8417.2002,8382.2998,8407.2002
2017-01-13,8457.6504,8461.0498,8373.1504,8400.3496
2017-01-16,8390.9502,8426.7002,8374.4004,8412.7998
2017-01-17,8415.0498,8440.9004,8378.2998,8398
2017-01-18,8403.8496,8460.2998,8397.4004,8417
2017-01-19,8418.4004,8445.1504,8404.0498,8435.0996
2017-01-20,8404.3496,8423.6504,8340.9502,8349.3496
2017-01-23,8329.5996,8404.1504,8327.2002,8391.5
2017-01-24,8407.0498,8480.9502,8398.1504,8475.7998
2017-01-25,8499.4502,8612.5996,8493.9502,8602.75
2017-01-27,8610.5,8672.7002,8606.9004,8641.25
2017-01-30,8635.5498,8662.5996,8617.75,8632.75
2017-01-31,8629.4502,8631.75,8552.4004,8561.2998
2017-02-01,8570.3496,8722.4004,8537.5,8716.4004
2017-02-02,8724.75,8757.5996,8685.7998,8734.25
2017-02-03,8735.1504,8748.25,8707.75,8740.9502
2017-02-06,8785.4502,8814.0996,8770.2002,8801.0498
2017-02-07,8805.7002,8809.2998,8741.0498,8768.2998
2017-02-08,8774.5498,8791.25,8715,8769.0498
2017-02-09,8795.5498,8821.4004,8724.0996,8778.4004
2017-02-10,8812.3496,8822.0996,8771.2002,8793.5498
2017-02-13,8819.7998,8826.9004,8754.2002,8805.0498
2017-02-14,8819.9004,8820.4502,8772.5,8792.2998
2017-02-15,8778.9502,8807.9004,8712.8496,8724.7002
2017-02-16,8739,8783.9502,8719.5996,8778
2017-02-17,8883.7002,8896.4502,8804.25,8821.7002
2017-02-20,8818.5498,8886.25,8809.7998,8879.2002
2017-02-21,8890.75,8920.7998,8860.9502,8907.8496
2017-02-22,8931.5996,8960.75,8905.25,8926.9004
2017-02-23,8956.4004,8982.1504,8927.5498,8939.5
2017-02-27,8943.7002,8951.7998,8888.6504,8896.7002
2017-02-28,8898.9502,8914.75,8867.5996,8879.5996
2017-03-01,8904.4004,8960.7998,8898.5996,8945.7998
2017-03-02,8982.8496,8992.5,8879.7998,8899.75
2017-03-03,8883.5,8907.0996,8860.0996,8897.5498
2017-03-06,8915.0996,8967.7998,8914,8963.4502
2017-03-07,8977.75,8977.8496,8932.7998,8946.9004
2017-03-08,8950.7002,8957.0498,8891.9502,8924.2998
2017-03-09,8914.5,8945.7998,8899.5,8927
2017-03-10,8953.7002,8975.7002,8903.9502,8934.5498
2017-03-14,9091.6504,9122.75,9060.5,9087
2017-03-15,9086.8496,9106.5498,9075.5,9084.7998
2017-03-16,9129.6504,9158.4502,9128.5498,9153.7002
2017-03-17,9207.7998,9218.4004,9147.5996,9160.0498
2017-03-20,9166.9502,9167.5996,9116.2998,9126.8496
2017-03-21,9133.9502,9147.75,9087.2002,9121.5
2017-03-22,9047.2002,9072.9004,9019.2998,9030.4502
2017-03-23,9048.75,9099.0498,9048.5996,9086.2998
2017-03-24,9104,9133.5498,9089.4004,9108
2017-03-27,9093.4502,9094.8496,9024.6504,9045.2002
2017-03-28,9081.5,9110.4004,9079.7998,9100.7998
2017-03-29,9128.7002,9153.1504,9109.0996,9143.7998
2017-03-30,9142.5996,9183.1504,9136.3496,9173.75
2017-03-31,9158.9004,9191.7002,9152.0996,9173.75
2017-04-03,9220.5996,9245.3496,9192.4004,9237.8496
2017-04-05,9264.4004,9273.9004,9215.4004,9265.1504
2017-04-06,9245.7998,9267.9502,9218.8496,9261.9502
2017-04-07,9223.7002,9250.5,9188.0996,9198.2998
2017-04-10,9225.5996,9225.6504,9174.8496,9181.4502
